0.133180,0.819557
0.702221,0.660107
0.712239,0.693980
0.659373,0.475451
0.202248,0.947368
0.254296,0.888497
0.756328,0.478260
0.680276,0.671280
0.192221,0.950872
0.196614,0.501785
0.798512,0.658987
0.724999,0.462037
0.260256,0.490747
0.179866,0.891909
0.169410,0.894789
0.087926,0.475527
0.722098,0.731475
0.695695,0.451727
0.243517,0.440622
0.697748,0.433496
0.173944,0.500997
0.757171,0.585592
0.228549,0.447017
0.207508,0.860768
0.156183,0.953570
0.818636,0.646783
0.795347,0.679509
0.732919,0.641622
0.164149,0.892623
0.702512,0.585539
0.196780,0.957286
0.694303,0.723677
0.748029,0.719319
0.320595,0.821920
0.696313,0.736480
0.733621,0.482667
0.675873,0.499517
0.111445,0.889127
0.278052,0.492185
0.696648,0.767718
0.123411,0.534106
0.122427,0.420602
0.635021,0.434359
0.716683,0.746439
0.621076,0.745251
0.767474,0.766395
0.705408,0.525850
0.172936,0.489854
0.886715,0.803588
0.779046,0.655856
0.646307,0.435119
0.203062,0.526757
0.184171,0.826278
0.131499,0.875785
0.204130,0.399481
0.194865,0.479478
0.754726,0.490770
0.745780,0.469375
0.793392,0.707031
0.807599,0.608418
0.230197,0.576691
0.727302,0.480414
0.693553,0.410414
0.653390,0.705275
0.178902,0.483278
0.713467,0.409095
0.165312,0.419196
0.685889,0.462711
0.283301,0.357147
0.739801,0.472644
0.738622,0.621633
0.709922,0.417056
0.179871,0.912695
0.168934,0.475909
0.067977,0.872365
0.673192,0.475961
0.866967,0.645927
0.768469,0.741989
0.762064,0.441538
0.735703,0.666858
0.765713,0.653909
0.752103,0.712425
0.655381,0.394438
0.237589,0.467221
0.216305,0.389670
0.184504,0.819274
0.087455,0.807146
0.784189,0.746291
0.281804,0.816127
0.795279,0.652158
0.742004,0.418006
0.282704,0.437424
0.756274,0.650855
0.152593,0.819218
0.767970,0.722856
0.240498,0.471769
0.743202,0.473429
0.221137,0.814178
0.860043,0.598456
0.175086,0.872326
0.796108,0.750801
0.755284,0.751572
0.192233,0.360133
0.723711,0.710256
0.790485,0.631420
0.826247,0.430782
0.738045,0.815467
0.120503,0.972344
0.787580,0.748144
0.750311,0.714023
0.701729,0.427985
0.802554,0.699801
0.711570,0.728856
0.228994,0.425075
0.138888,0.847791
0.840177,0.665747
0.799944,0.765390
0.761914,0.598647
0.142602,0.902801
0.704047,0.833510
0.701012,0.432016
0.742540,0.408138
0.828634,0.675738
0.697003,0.715532
0.072833,0.878062
0.732489,0.779487
0.176873,0.856289
0.762736,0.462283
0.703144,0.633579
0.167617,0.845701
0.828803,0.612748
0.750444,0.435635
0.763135,0.489992
0.119990,0.835762
0.767388,0.589060
0.737602,0.403159
0.159324,0.452932
0.763087,0.448606
0.720520,0.701085
0.695646,0.419159
0.754891,0.611566
0.769065,0.694770
0.196240,0.534382
0.758391,0.669936
0.713338,0.607116
0.730650,0.710044
0.806867,0.612620
0.191122,0.940791
0.207885,0.525786
0.255914,0.471953
0.749964,0.507551
0.122378,0.397726
0.102170,0.850963
0.670759,0.673231
0.828894,0.571528
0.106934,0.963044
0.193510,0.470148
0.630310,0.725504
0.726286,0.485627
0.778947,0.606112
0.206093,0.481003
0.705846,0.676207
0.261525,0.871522
0.301216,0.974340
0.086986,0.463026
0.224473,0.486518
0.820148,0.652970
0.720743,0.608032
0.672834,0.744676
0.212606,0.502528
0.122221,0.854026
0.893302,0.616825
0.245331,0.502400
0.102838,0.395485
0.767782,0.750806
0.833457,0.677142
0.797878,0.725854
0.739377,0.640943
0.132680,0.866129
0.158958,0.930636
0.782486,0.600519
0.677941,0.483632
0.154796,0.935812
0.780292,0.443376
0.722466,0.507465
0.697802,0.459030
0.252482,0.407382
0.740197,0.647623
0.214211,0.473826
0.131434,0.863792
0.746231,0.637127
0.240642,0.891467
0.753111,0.454482
0.692189,0.793854
0.220909,0.502638
0.650311,0.702937
0.690499,0.745929
0.167544,0.409623
0.808600,0.669781
0.697069,0.737677
