0.208560,0.927130
0.757298,0.757687
0.673021,0.524162
0.245968,0.931703
0.788350,0.709333
0.659757,0.742672
0.182639,0.879646
0.798034,0.688735
0.135028,0.812486
0.759995,0.685024
0.141716,0.389633
0.644237,0.688203
0.314196,0.510400
0.767821,0.781671
0.757311,0.473508
0.680889,0.658526
0.817788,0.735488
0.181936,0.921436
0.653030,0.401240
0.166123,0.462326
0.640877,0.482976
0.762356,0.434676
0.611800,0.442969
0.764056,0.532550
0.152534,0.902381
0.169074,0.475114
0.789552,0.553674
0.748780,0.665326
0.749879,0.859033
0.774234,0.686008
0.762005,0.493194
0.191458,0.475364
0.814256,0.700009
0.777799,0.728739
0.712626,0.717415
0.125385,0.882338
0.146294,0.766711
0.201877,0.870698
0.770820,0.695598
0.825588,0.410033
0.143838,0.827640
0.731923,0.778569
0.785974,0.513500
0.220329,0.445085
0.745213,0.787315
0.616071,0.694902
0.779194,0.730597
0.168842,0.436605
0.779677,0.672396
0.206791,0.343600
0.074947,0.893835
0.767150,0.551435
0.208247,0.507530
0.860237,0.652184
0.898342,0.707669
0.659857,0.692690
0.203368,0.408989
0.719438,0.808152
0.674188,0.648003
0.189495,0.934724
0.638171,0.338739
0.111611,0.885239
0.209330,0.437894
0.610228,0.781868
0.695644,0.705725
0.817011,0.648769
0.809377,0.686060
0.734487,0.735934
0.696347,0.545405
0.805348,0.442127
0.212705,0.883368
0.615852,0.714815
0.798726,0.653722
0.740886,0.462990
0.770806,0.743196
0.123806,0.884019
0.787201,0.754284
0.147168,0.858347
0.746602,0.441719
0.214862,0.929477
0.835435,0.659296
0.787605,0.692400
0.754263,0.458015
0.700257,0.516064
0.234911,0.845687
0.722492,0.416232
0.663813,0.406366
0.234747,0.422034
0.686173,0.697686
0.772977,0.408820
0.716036,0.680085
0.729837,0.722150
0.187245,0.425792
0.205738,0.481325
0.233289,1.000000
0.782636,0.577884
0.133354,0.455912
0.146186,0.829637
0.758705,0.682139
0.727525,0.639731
0.799523,0.632697
0.748528,0.467073
0.217643,0.489825
0.718909,0.442931
0.666044,0.424631
0.241995,0.389221
0.774046,0.695401
0.169851,0.453946
0.220056,0.515268
0.726936,0.468691
0.178477,0.885875
0.676503,0.436734
0.686886,0.794977
0.707322,0.459928
0.719770,0.637547
0.848180,0.514542
0.789487,0.644202
0.231312,0.861108
0.700573,0.766340
0.745698,0.660938
0.780292,0.443376
0.693317,0.751010
0.832502,0.737377
0.249462,0.509108
0.173618,0.883186
0.730165,0.519062
0.185612,0.856594
0.141438,0.907104
0.190848,0.556081
0.192094,0.883083
0.138555,0.480396
0.719784,0.727060
0.663531,0.730675
0.760482,0.657825
0.152501,0.885570
0.688560,0.444063
0.665772,0.769279
